eXoID	Game	Folder	sdl__fulldouble	sdl__fullfixed	sdl__output	sdl__autolock	sdl__sensitivity	sdl__mapperfile	sdl__usescancodes	sdl__overscan	sdl__titlebar	sdl__showmenu	dosbox__machine	dosbox__vmemsize	dosbox__memsize	render__char9	render__doublescan	render__autofit	vsync__vsyncmode	cpu__core	cpu__cputype	cpu__cycles	cpu__cycleup	cpu__cycledown	keyboard__aux	pci__voodoo	pci__voodoomem	mixer__rate	mixer__blocksize	mixer__prebuffer	midi__mpu401	midi__mididevice	midi__fluid_dot_soundfont	midi__fluid_dot_gain	midi__mt32_dot_romdir	midi__mt32_dot_output_dot_gain	sblaster__sbtype	sblaster__sbbase	sblaster__goldplay	sblaster__irq	sblaster__dma	sblaster__hdma	sblaster__sbmixer	sblaster__oplmode	sblaster__oplemu	sblaster__oplrate	gus__gus	gus__gusrate	gus__gusdma	gus__ultradir	innova__innova	speaker__ps1audio	speaker__ps1audiorate	speaker__pcspeaker	speaker__pcrate	speaker__wizpopfix	speaker__tandy	speaker__tandyrate	speaker__disney	joystick__joysticktype	joystick__timed	joystick__buttonwrap	dos__xms	dos__ems	dos__umb	dos__keyboardlayout	ipx__ipx	ne2000__ne2000	ne2000__macaddr	log__logfile
DOS01748	Descent to Undermountain	desund			direct3d			mapper.map					svga_s3		64							max																																																
DOS06681	Detective Academy	DetAcad			openglnb			mapper.map					svga_s3									6500																																																
DOS01765	Detritus: The Daemons Quest	detritus			openglnb			mapper.map	false				svga_s3		63							max								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS01766	Detroit	Detroit			openglnb			mapper.map	false				svga_s3		32															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS01767	Deus	Deus			openglnb			mapper.map					svga_s3		32							50000																																																
DOS06066	Devastator	Devastat			openglnb			mapper.map					svga_s3									225								20																																								
DOS15998	Devil's Death	DevilDea			openglnb			mapper.map					svga_s3		63							25000																																																
DOS01768	Devil Land	DevilLa			openglnb			mapper.map					svga_s3		63							15000																																																
DOS00155	Dungeon Explorer: Dungeon of the Beast	Dexpl			openglnb			mapper.map					svga_s3									600																																																
DOS00151	The Dezerian Assignment: Code Red Key	Dezerian			openglnb			mapper.map					svga_s3																																																									
DOS15344	DIF-1 Laser Tank	DF1Tank			openglnb			mapper.map					svga_s3		63																																																							
DOS15999	Deflector	dflector			openglnb			mapper.map					svga_s3																																																									
DOS01829	Don't Go Alone	dgalone			openglnb			mapper.map					svga_s3		63															25																																								
DOS01770	D/Generation	dgener			openglnb			mapper.map					svga_s3		64							9000	500						2048	10																	true															true				none				
DOS00421	Another DG Game: I want my C64 back	dgfc64			openglnb			mapper.map					svga_s3									12000																																									false	false	false					
DOS06687	Diamond Grabber	Dgrabber			openglnb			mapper.map					svga_s3																																																									
DOS15340	Dia Bolo	DiaBolo			openglnb			mapper.map					svga_s3		63							75000																																																
DOS15486	Diamond Dash	DiaDash			openglnb			mapper.map					svga_s3		63																																																							
DOS16000	Diamonds (1996)	Diam96			openglnb			mapper.map					svga_s3		32							max																																																
DOS17485	Diamonds (1998)	Diam98			openglnb			mapper.map					svga_s3		32							50000																																																
DOS01771	Diamaze	diamaze			openglnb			mapper.map					svga_s3		64																																																							
DOS01772	Diamond Ball III	DiamondB			openglnb			mapper.map					svga_s3																																																									
DOS01773	Diamond Digger	DiamondD			openglnb			mapper.map					svga_s3									300																																																
DOS15341	Diamond Peter	DiamPetr			openglnb			mapper.map					svga_s3		63							900	100	100													sb2																																	
DOS01774	Dick Tracy	DickTrac			openglnb			mapper.map					svga_s3																																																									
DOS01778	Die Hard	DieHard			openglnb			mapper.map					svga_s3																																																									
DOS01779	Die Hard 2: Die Harder	DieHard2			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS15342	Pirate Island, The	DiePirat			direct3d			mapper.map					svga_s3									75000										mt32																																						
DOS07478	Die Welt	DieWelt			openglnb			mapper.map					svga_s3																																																									
DOS01790	The Dig	dig			openglnb			mapper.map					svga_s3		63							30000											.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS05866	Dig Dug	DigDug			openglnb			mapper.map					cga																																																									
DOS01786	Digger (1992)	Digger			openglnb			mapper.map					svga_s3																																																									
DOS05867	Digger (1983)	Digger83			openglnb			mapper.map					cga	auto	8							400						48000				auto																				false		discrete																
DOS07425	Digger (1999)	Digger99			openglnb			mapper.map					svga_s3		63							45000																																																
DOS01787	Diggers	diggers			openglnb			mapper.map					svga_s3		64																																																							
DOS01788	Diggers 2: Extractors	diggers2			openglnb			mapper.map					svga_s3		128							max																																									false	false	false					
DOS15345	Diggory	Diggory			openglnb			mapper.map					svga_s3		63							600																																																
DOS16001	DigiBrain	DigiBrai			openglnb			mapper.map					svga_s3		32							9000								20																																								
DOS16002	Digital Downs	DigiDown			openglnb			mapper.map					svga_s3		32							9000								20																																								
DOS01789	Dig It!	DigIt			openglnb			mapper.map					svga_s3																																																									
DOS06422	Digital League Baseball	DigLBall			openglnb			mapper.map					svga_s3									1200																																																
DOS06068	Digital Warriors	DigWarr			openglnb			mapper.map					svga_s3																																																									
DOS01791	Dime City	dimecity			openglnb			mapper.map					svga_s3		64													49716					.\mt32\SoundCanvas.sf2	.2	.\mt32									opl3	nuked	49716																								
DOS07999	Dimension Omega	DimOmega			openglnb			mapper.map					svga_s3									500																																																
DOS15471	Dimono	Dimono			openglnb			mapper.map					svga_s3		63							75000																																																
DOS01793	Dimo's Quest	dimoques			openglnb			mapper.map					svga_s3		64																																																							
DOS00042	Dinkum	Dinkum			openglnb			mapper.map					svga_s3																																																									
DOS01797	Dino-Sorcerer	Dino-Sor			openglnb			mapper.map					svga_s3		64																																																							
DOS00640	3-D Dinosaur Adventure	dinoadv			openglnb			mapper.map					svga_s3		63							max										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS15524	Dinosaur Adventure	DinoAdvn			openglnb			mapper.map					svga_s3		63							9000																																																
DOS07282	Dino Eggs	DinoEggs			openglnb			mapper.map					cga	auto	8							300						48000				auto																				false		discrete																
DOS01794	Dino Hunt	DinoHunt			openglnb			mapper.map					svga_et4000																																																									
DOS06069	Dino Jnr. in Canyon Capers	DinoJnr			openglnb			mapper.map					svga_s3									10000																																																
DOS01795	DinoPark Tycoon	dinopark			openglnb			mapper.map	false				svga_s3		63															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS01796	Dinosaur Predators	dinopred			openglnb			mapper.map					svga_s3		64																																																							
DOS15346	Dinos	Dinos89			openglnb			mapper.map					svga_s3		63																																																							
DOS01798	Dinotopia	dinotop			openglnb			mapper.map					svga_s3		64							max	500						2048	10																	true															true				none				
DOS01799	Dino Wars	dinowars			openglnb			mapper.map					svga_s3																								sb1			5																														
DOS06686	Diplo	Diplo04			openglnb			mapper.map					svga_s3		63							max																																																
DOS15126	Disney Presents: The Animation Studio	DisAnim			openglnb			mapper.map					svga_s3		32							20000																																																
DOS01800	Disc	Disc			openglnb			mapper.map					svga_s3									1200																																																
DOS17486	Discover the Alphabet	DiscAlph			openglnb			mapper.map					svga_s3									1200																																																
DOS01806	Discovery: In the Steps of Columbus	disccolu			openglnb			mapper.map					svga_s3		64																																																							
DOS01803	Discoveries of the Deep	DISCDEEP			openglnb			mapper.map	false				svga_s3		63							8000								20			.\mt32\SoundCanvas.sf2		.\mt32																								false											
